Point in Time[s],Power Consumption[W]
15034.907,129.0
15042.614,160.0
15054.907,162.0
15064.931,164.0
15074.905,152.0
15082.643,140.0
15094.908,158.0
15102.657,159.0
15114.915,103.0
15124.941,107.0
15135.633,117.0
15142.788,81.0
15154.906,127.0
15162.844,103.0
15174.906,110.0
15184.929,88.0
15194.906,84.0
15202.873,92.0
15214.907,111.0
15222.887,90.0
15234.913,84.0
15244.941,140.0
15255.654,111.0
15262.988,141.0
15274.91,143.0
15283.047,138.0
15294.909,81.0
15304.952,140.0
15314.91,141.0
15323.076,83.0
15334.911,82.0
15343.127,84.0
15354.909,88.0
15364.933,127.0
15375.598,107.0
15383.226,81.0
15394.911,83.0
15403.352,84.0
15414.914,82.0
15424.939,92.0
15434.911,84.0
15443.381,88.0
15454.916,101.0
15463.396,85.0
15474.912,85.0
15484.937,99.0
15495.711,95.0
15503.571,90.0
15514.912,86.0
